FREQ,FREQ_LABEL,REF_AREA,REF_AREA_LABEL,INDICATOR,INDICATOR_LABEL,UNIT_MEASURE,UNIT_MEASURE_LABEL,SECTOR,SECTOR_LABEL,DATABASE_ID,DATABASE_ID_LABEL,UNIT_MULT,UNIT_MULT_LABEL,OBS_STATUS,OBS_STATUS_LABEL,OBS_CONF,OBS_CONF_LABEL,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
A,Annual,CHE,Switzerland,IMF_COFOG_GERS_GF0801,Government expenditure on recreational & sporting services,PT_GDP,Percentage of GDP,IMF_SEC_CG,Sector: Central government (excl. social security),IMF_GFSCOFOG,"Government Finance Statistics (GFS), Expenditure by Function of Government (COFOG)",0,Units,A,Normal value,PU,Public,0.0168816214640216,0.0200787725795079,0.0221027271791397,0.022854594608985,0.0229839827495148,0.0235233852720843,0.0237234914594216,0.0264064654638775,0.0250243199387001,0.0262628057653279,0.0282262100287176,0.0277015581700762,0.0304980486023674,0.028924950503312,0.0277119852966978,0.0264200029965914,0.023602961480296,0.0238697326828106,0.0286729336010788,0.0221116009246164,0.0220719022880137,0.0241772770210101,0.0250832738406351,0.0262243315511043,0.0266580271271704,0.02955211051389,0.0291790273246658,0.0301461572507479,0.0301686140193863,0.0315210869521878,0.049601436319146,0.0636446471292664,0.0379808970705537,0.0375617532134484
A,Annual,CHE,Switzerland,IMF_COFOG_GERS_GF0801,Government expenditure on recreational & sporting services,PT_GDP,Percentage of GDP,IMF_SEC_CG_SSF,Sector: Central government (incl. social security funds),IMF_GFSCOFOG,"Government Finance Statistics (GFS), Expenditure by Function of Government (COFOG)",0,Units,A,Normal value,PU,Public,0.0168816214640216,0.0200787725795079,0.0221027271791397,0.022854594608985,0.0229839827495148,0.0235233852720843,0.0237234914594216,0.0264064654638775,0.0250243199387001,0.0262628057653279,0.0282262100287176,0.0277015581700762,0.0304980486023674,0.028924950503312,0.0277119852966978,0.0264200029965914,0.023602961480296,0.0238697326828106,0.0286729336010788,0.0221116009246164,0.0220719022880137,0.0241772770210101,0.0250832738406351,0.0262243315511043,0.0266580271271704,0.02955211051389,0.0291790273246658,0.0301461572507479,0.0301686140193863,0.0315210869521878,0.049601436319146,0.0636446471292664,0.0379808970705537,0.0375617532134484
A,Annual,CHE,Switzerland,IMF_COFOG_GERS_GF0801,Government expenditure on recreational & sporting services,PT_GDP,Percentage of GDP,IMF_SEC_GG,Sector: General government,IMF_GFSCOFOG,"Government Finance Statistics (GFS), Expenditure by Function of Government (COFOG)",0,Units,A,Normal value,PU,Public,0.34687657025421,0.353875273860137,0.367388325166678,0.335214615742512,0.34528060737853,0.347066869324265,0.365616732980804,0.336084655398525,0.338119103130015,0.325697880793354,0.315642002859677,0.321018398330976,0.3384765675529,0.349790884895801,0.358558188561856,0.346878210656532,0.337375691117271,0.340752617950103,0.344011502086265,0.341133387876161,0.336985133492447,0.342381922310958,0.324030607400707,0.325277131549516,0.325515847860382,0.33144670337495,0.333447607787448,0.34750060891255,0.349899749000052,0.358244915294596,0.373169929220979,0.378452937702818,0.342644322696444,0.342302324663755
A,Annual,CHE,Switzerland,IMF_COFOG_GERS_GF0801,Government expenditure on recreational & sporting services,PT_GDP,Percentage of GDP,IMF_SEC_LG,Sector: Local government,IMF_GFSCOFOG,"Government Finance Statistics (GFS), Expenditure by Function of Government (COFOG)",0,Units,A,Normal value,PU,Public,0.295356103722846,0.294312041918558,0.306911386913914,0.275232342472618,0.278793856029782,0.279871678063756,0.287759726954567,0.267310381840904,0.272230275590032,0.258047038454912,0.252037085050479,0.256254767239501,0.268167677112307,0.282969121977145,0.28713819543621,0.278026122914031,0.276096647312085,0.277982252008995,0.272026742040924,0.276275467872934,0.27390949409558,0.279655071329677,0.261802542385285,0.2623097180424,0.26184979084535,0.26249769202928,0.256143534500558,0.26489137515909,0.266731335329471,0.276024369431747,0.275509724319969,0.265948895583127,0.258984777511893,0.258233953933814
A,Annual,CHE,Switzerland,IMF_COFOG_GERS_GF0801,Government expenditure on recreational & sporting services,PT_GDP,Percentage of GDP,IMF_SEC_SG,Sector: State governments,IMF_GFSCOFOG,"Government Finance Statistics (GFS), Expenditure by Function of Government (COFOG)",0,Units,A,Normal value,PU,Public,0.0374574500943577,0.0420454346257142,0.0413322477642208,0.0398679978159865,0.0495693340575848,0.0500751849907727,0.0582106732183997,0.0463290713402735,0.0448176306887908,0.0456279326043324,0.0419580576905828,0.0427996435095296,0.0461849986007712,0.0440774173185918,0.048193255588802,0.045856230364883,0.0415465361678325,0.0416123991946879,0.0476012424773947,0.045374762233923,0.0435108845368437,0.0403577104773772,0.0388699385289074,0.0382921835510072,0.0384463439256458,0.0409016767246194,0.0498203243677787,0.0547087283496908,0.0550078560134653,0.0534182343743182,0.0516406907738064,0.053586822329594,0.0484767726978193,0.0491358489633662
A,Annual,CHE,Switzerland,IMF_COFOG_GERS_GF0801,Government expenditure on recreational & sporting services,PT_GDP,Percentage of GDP,IMF_SEC_SSF,Sector: Social security funds,IMF_GFSCOFOG,"Government Finance Statistics (GFS), Expenditure by Function of Government (COFOG)",0,Units,A,Normal value,PU,Public,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,Annual,CHE,Switzerland,IMF_COFOG_GERS_GF0801,Government expenditure on recreational & sporting services,XDC,Domestic currency,IMF_SEC_CG,Sector: Central government (excl. social security),IMF_GFSCOFOG,"Government Finance Statistics (GFS), Expenditure by Function of Government (COFOG)",0,Units,A,Normal value,PU,Public,62359376.04,77453463.65,86954051.66,91857323.78,94696675.07,98187057.07,99740248.12,112959571.07,109992946.88,117371893.13,133112463.72,134027839.46,147125209.29,141069702.55,138996223.98,137540289.9,130726607.16,140637528.99,176056399.98,133231638.22,137690993.54,153670289.2,161440866.76,171711494.56,177482560.08,197347989.24,197707547.61,206426866.89,214117876.42,226098203.5,345126496.3,472527200.47,296883948.8,298725054.94
A,Annual,CHE,Switzerland,IMF_COFOG_GERS_GF0801,Government expenditure on recreational & sporting services,XDC,Domestic currency,IMF_SEC_CG_SSF,Sector: Central government (incl. social security funds),IMF_GFSCOFOG,"Government Finance Statistics (GFS), Expenditure by Function of Government (COFOG)",0,Units,A,Normal value,PU,Public,62359376.04,77453463.65,86954051.66,91857323.78,94696675.07,98187057.07,99740248.12,112959571.07,109992946.88,117371893.13,133112463.72,134027839.46,147125209.29,141069702.55,138996223.98,137540289.9,130726607.16,140637528.99,176056399.98,133231638.22,137690993.54,153670289.2,161440866.76,171711494.56,177482560.08,197347989.24,197707547.61,206426866.89,214117876.42,226098203.5,345126496.3,472527200.47,296883948.8,298725054.94
A,Annual,CHE,Switzerland,IMF_COFOG_GERS_GF0801,Government expenditure on recreational & sporting services,XDC,Domestic currency,IMF_SEC_GG,Sector: General government,IMF_GFSCOFOG,"Government Finance Statistics (GFS), Expenditure by Function of Government (COFOG)",0,Units,A,Normal value,PU,Public,1281334647.27,1365066791.41,1445337633.99,1347296594.88,1422596154.95,1448663706.83,1537155849.37,1437677396.43,1486182906.9,1455586169.99,1488541487.2,1553176254.24,1632840070.86,1705963025.98,1798436082.93,1805818480.03,1868578206.8,2007672512.39,2112285664.65,2055471255.71,2102211999.37,2176172650.57,2085524499.23,2129847325.02,2167204112.64,2213389815.95,2259331953.0,2379522582.05,2483368681.36,2569661759.57,2596514128.5,2809809076.31,2678335884.67,2722297869.33
A,Annual,CHE,Switzerland,IMF_COFOG_GERS_GF0801,Government expenditure on recreational & sporting services,XDC,Domestic currency,IMF_SEC_LG,Sector: Local government,IMF_GFSCOFOG,"Government Finance Statistics (GFS), Expenditure by Function of Government (COFOG)",0,Units,A,Normal value,PU,Public,1091022114.02,1135302815.46,1207416097.41,1106215482.26,1148663026.93,1168189701.8,1209823040.36,1143480035.85,1196572387.0,1153245760.97,1188585974.02,1239831802.73,1293663936.81,1380067006.98,1440211680.93,1447380363.67,1529180055.71,1637837237.02,1670287720.41,1664675177.08,1708727679.65,1777482040.27,1685012476.09,1717549735.63,1743331230.55,1752950662.45,1735544830.84,1813852962.6,1893091510.89,1979900443.96,1916995008.76,1974527203.25,2024397245.91,2053710103.41
A,Annual,CHE,Switzerland,IMF_COFOG_GERS_GF0801,Government expenditure on recreational & sporting services,XDC,Domestic currency,IMF_SEC_SG,Sector: State governments,IMF_GFSCOFOG,"Government Finance Statistics (GFS), Expenditure by Function of Government (COFOG)",0,Units,A,Normal value,PU,Public,138364861.51,162189423.16,162604658.61,160237696.03,204231406.36,209014773.58,244734085.62,198182980.37,196993296.27,203917162.44,197870717.55,207076573.6,222800405.16,214969707.54,241725032.56,238723637.5,230108315.73,245175137.73,292279245.01,273401909.11,271433646.43,256512800.64,250174542.88,250729291.41,255966261.61,273140006.51,337566226.67,374619932.18,390411217.05,383164668.29,359315616.56,397853272.5,378926692.46,390772738.9
A,Annual,CHE,Switzerland,IMF_COFOG_GERS_GF0801,Government expenditure on recreational & sporting services,XDC,Domestic currency,IMF_SEC_SSF,Sector: Social security funds,IMF_GFSCOFOG,"Government Finance Statistics (GFS), Expenditure by Function of Government (COFOG)",0,Units,A,Normal value,PU,Public,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,Annual,CHL,Chile,IMF_COFOG_GERS_GF0801,Government expenditure on recreational & sporting services,PT_GDP,Percentage of GDP,IMF_SEC_BCG,Sector: Budgetary central government,IMF_GFSCOFOG,"Government Finance Statistics (GFS), Expenditure by Function of Government (COFOG)",0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,0.100590497976275,0.092089768193302,0.0893836602107831,0.0932075576995112,0.0998193624835771,0.0892382129019575,0.0929493671200829,0.0813719659764052,0.0830741484943723,0.10997025181231,0.212175292083341
A,Annual,CHL,Chile,IMF_COFOG_GERS_GF0801,Government expenditure on recreational & sporting services,PT_GDP,Percentage of GDP,IMF_SEC_CG,Sector: Central government (excl. social security),IMF_GFSCOFOG,"Government Finance Statistics (GFS), Expenditure by Function of Government (COFOG)",0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,0.100590497976275,0.092089768193302,0.0893836602107831,0.0932075576995112,0.0998193624835771,0.0892382129019575,0.0929493671200829,0.0813719659764052,0.0830741484943723,0.10997025181231,0.212175292083341
A,Annual,CHL,Chile,IMF_COFOG_GERS_GF0801,Government expenditure on recreational & sporting services,PT_GDP,Percentage of GDP,IMF_SEC_CG_SSF,Sector: Central government (incl. social security funds),IMF_GFSCOFOG,"Government Finance Statistics (GFS), Expenditure by Function of Government (COFOG)",0,Units,A,Normal value,PU,Public,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.100590497976275,0.092089768193302,0.0893836602107831,0.0932075576995112,0.0998193624835771,0.0892382129019575,0.0929493671200829,0.0813719659764052,0.0830741484943723,0.10997025181231,0.212175292083341
A,Annual,CHL,Chile,IMF_COFOG_GERS_GF0801,Government expenditure on recreational & sporting services,PT_GDP,Percentage of GDP,IMF_SEC_EBG,Sector: Extrabudgetary central government,IMF_GFSCOFOG,"Government Finance Statistics (GFS), Expenditure by Function of Government (COFOG)",0,Units,A,Normal value,PU,Public,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,Annual,CHL,Chile,IMF_COFOG_GERS_GF0801,Government expenditure on recreational & sporting services,XDC,Domestic currency,IMF_SEC_BCG,Sector: Budgetary central government,IMF_GFSCOFOG,"Government Finance Statistics (GFS), Expenditure by Function of Government (COFOG)",0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,138120000000.0,136248000000.0,141782956634.0,157301443944.0,178991000000.0,169048289924.0,181745498118.0,163767384600.0,199014075832.0,290148438690.0,598059176878.0
A,Annual,CHL,Chile,IMF_COFOG_GERS_GF0801,Government expenditure on recreational & sporting services,XDC,Domestic currency,IMF_SEC_CG,Sector: Central government (excl. social security),IMF_GFSCOFOG,"Government Finance Statistics (GFS), Expenditure by Function of Government (COFOG)",0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,138120000000.0,136248000000.0,141782956634.0,157301443944.0,178991000000.0,169048289924.0,181745498118.0,163767384600.0,199014075832.0,290148438690.0,598059176878.0
A,Annual,CHL,Chile,IMF_COFOG_GERS_GF0801,Government expenditure on recreational & sporting services,XDC,Domestic currency,IMF_SEC_CG_SSF,Sector: Central government (incl. social security funds),IMF_GFSCOFOG,"Government Finance Statistics (GFS), Expenditure by Function of Government (COFOG)",0,Units,A,Normal value,PU,Public,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,138120000000.0,136248000000.0,141782956634.0,157301443944.0,178991000000.0,169048289924.0,181745498118.0,163767384600.0,199014075832.0,290148438690.0,598059176878.0
A,Annual,CHL,Chile,IMF_COFOG_GERS_GF0801,Government expenditure on recreational & sporting services,XDC,Domestic currency,IMF_SEC_EBG,Sector: Extrabudgetary central government,IMF_GFSCOFOG,"Government Finance Statistics (GFS), Expenditure by Function of Government (COFOG)",0,Units,A,Normal value,PU,Public,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,Annual,CHN,China,IMF_COFOG_GERS_GF0801,Government expenditure on recreational & sporting services,PT_GDP,Percentage of GDP,IMF_SEC_EBG,Sector: Extrabudgetary central government,IMF_GFSCOFOG,"Government Finance Statistics (GFS), Expenditure by Function of Government (COFOG)",0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
A,Annual,CHN,China,IMF_COFOG_GERS_GF0801,Government expenditure on recreational & sporting services,PT_GDP,Percentage of GDP,IMF_SEC_SSF,Sector: Social security funds,IMF_GFSCOFOG,"Government Finance Statistics (GFS), Expenditure by Function of Government (COFOG)",0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A,Annual,CHN,China,IMF_COFOG_GERS_GF0801,Government expenditure on recreational & sporting services,XDC,Domestic currency,IMF_SEC_EBG,Sector: Extrabudgetary central government,IMF_GFSCOFOG,"Government Finance Statistics (GFS), Expenditure by Function of Government (COFOG)",0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
A,Annual,CHN,China,IMF_COFOG_GERS_GF0801,Government expenditure on recreational & sporting services,XDC,Domestic currency,IMF_SEC_SSF,Sector: Social security funds,IMF_GFSCOFOG,"Government Finance Statistics (GFS), Expenditure by Function of Government (COFOG)",0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A,Annual,CMR,Cameroon,IMF_COFOG_GERS_GF0801,Government expenditure on recreational & sporting services,PT_GDP,Percentage of GDP,IMF_SEC_BCG,Sector: Budgetary central government,IMF_GFSCOFOG,"Government Finance Statistics (GFS), Expenditure by Function of Government (COFOG)",0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2588194788669,,
A,Annual,CMR,Cameroon,IMF_COFOG_GERS_GF0801,Government expenditure on recreational & sporting services,XDC,Domestic currency,IMF_SEC_BCG,Sector: Budgetary central government,IMF_GFSCOFOG,"Government Finance Statistics (GFS), Expenditure by Function of Government (COFOG)",0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65113165336.0,,
A,Annual,COD,"Congo, Dem. Rep.",IMF_COFOG_GERS_GF0801,Government expenditure on recreational & sporting services,PT_GDP,Percentage of GDP,IMF_SEC_EBG,Sector: Extrabudgetary central government,IMF_GFSCOFOG,"Government Finance Statistics (GFS), Expenditure by Function of Government (COFOG)",0,Units,A,Normal value,PU,Public,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
A,Annual,COD,"Congo, Dem. Rep.",IMF_COFOG_GERS_GF0801,Government expenditure on recreational & sporting services,XDC,Domestic currency,IMF_SEC_EBG,Sector: Extrabudgetary central government,IMF_GFSCOFOG,"Government Finance Statistics (GFS), Expenditure by Function of Government (COFOG)",0,Units,A,Normal value,PU,Public,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
A,Annual,CPV,Cabo Verde,IMF_COFOG_GERS_GF0801,Government expenditure on recreational & sporting services,PT_GDP,Percentage of GDP,IMF_SEC_BCG,Sector: Budgetary central government,IMF_GFSCOFOG,"Government Finance Statistics (GFS), Expenditure by Function of Government (COFOG)",0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,0.236984643949988,1.01745068190551,0.905914899753209,0.123577256259783,0.100311462195823,0.118962839880815,0.104566758237475,,,,,,
A,Annual,CPV,Cabo Verde,IMF_COFOG_GERS_GF0801,Government expenditure on recreational & sporting services,PT_GDP,Percentage of GDP,IMF_SEC_CG,Sector: Central government (excl. social security),IMF_GFSCOFOG,"Government Finance Statistics (GFS), Expenditure by Function of Government (COFOG)",0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,0.236984643949988,1.01745068190551,0.905914899753209,0.123577256259783,0.100311462195823,0.118962839880815,0.104566758237475,,,,,,
A,Annual,CPV,Cabo Verde,IMF_COFOG_GERS_GF0801,Government expenditure on recreational & sporting services,XDC,Domestic currency,IMF_SEC_BCG,Sector: Budgetary central government,IMF_GFSCOFOG,"Government Finance Statistics (GFS), Expenditure by Function of Government (COFOG)",0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,350557569.0,1529750133.0,1392601125.0,190847454.0,159193402.0,197219185.0,181002341.0,,,,,,
A,Annual,CPV,Cabo Verde,IMF_COFOG_GERS_GF0801,Government expenditure on recreational & sporting services,XDC,Domestic currency,IMF_SEC_CG,Sector: Central government (excl. social security),IMF_GFSCOFOG,"Government Finance Statistics (GFS), Expenditure by Function of Government (COFOG)",0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,350557569.0,1529750133.0,1392601125.0,190847454.0,159193402.0,197219185.0,181002341.0,,,,,,
A,Annual,CRI,Costa Rica,IMF_COFOG_GERS_GF0801,Government expenditure on recreational & sporting services,PT_GDP,Percentage of GDP,IMF_SEC_CG_SSF,Sector: Central government (incl. social security funds),IMF_GFSCOFOG,"Government Finance Statistics (GFS), Expenditure by Function of Government (COFOG)",0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,0.0508048173775346,0.0435636503286505,0.0365939304849711,0.0324793598756218,0.0320273779732174,0.0293929801759586,0.0234082298039086,0.0216817057128636,,
A,Annual,CRI,Costa Rica,IMF_COFOG_GERS_GF0801,Government expenditure on recreational & sporting services,PT_GDP,Percentage of GDP,IMF_SEC_EBG,Sector: Extrabudgetary central government,IMF_GFSCOFOG,"Government Finance Statistics (GFS), Expenditure by Function of Government (COFOG)",0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,0.0512059809676096,0.0439638696230885,0.0370406458818585,0.0324793598756218,0.0323255577733001,0.0404438904936718,0.036102166793143,0.0316444462173338,0.0296971710890398,
A,Annual,CRI,Costa Rica,IMF_COFOG_GERS_GF0801,Government expenditure on recreational & sporting services,PT_GDP,Percentage of GDP,IMF_SEC_LG,Sector: Local government,IMF_GFSCOFOG,"Government Finance Statistics (GFS), Expenditure by Function of Government (COFOG)",0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,
A,Annual,CRI,Costa Rica,IMF_COFOG_GERS_GF0801,Government expenditure on recreational & sporting services,PT_GDP,Percentage of GDP,IMF_SEC_SSF,Sector: Social security funds,IMF_GFSCOFOG,"Government Finance Statistics (GFS), Expenditure by Function of Government (COFOG)",0,Units,A,Normal value,PU,Public,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A,Annual,CRI,Costa Rica,IMF_COFOG_GERS_GF0801,Government expenditure on recreational & sporting services,XDC,Domestic currency,IMF_SEC_CG_SSF,Sector: Central government (incl. social security funds),IMF_GFSCOFOG,"Government Finance Statistics (GFS), Expenditure by Function of Government (COFOG)",0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,14226023401.27,13143989247.04,11730655819.97,11154596865.94,11534570084.04,11119996261.46,8542891074.59,8697166329.64,,
A,Annual,CRI,Costa Rica,IMF_COFOG_GERS_GF0801,Government expenditure on recreational & sporting services,XDC,Domestic currency,IMF_SEC_EBG,Sector: Extrabudgetary central government,IMF_GFSCOFOG,"Government Finance Statistics (GFS), Expenditure by Function of Government (COFOG)",0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,14338354532.74,13264743087.98,11873856195.03,11154596865.94,11641958700.26,15300793196.07,13175574618.59,12693512946.18,13141500000.0,
A,Annual,CRI,Costa Rica,IMF_COFOG_GERS_GF0801,Government expenditure on recreational & sporting services,XDC,Domestic currency,IMF_SEC_LG,Sector: Local government,IMF_GFSCOFOG,"Government Finance Statistics (GFS), Expenditure by Function of Government (COFOG)",0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,
A,Annual,CRI,Costa Rica,IMF_COFOG_GERS_GF0801,Government expenditure on recreational & sporting services,XDC,Domestic currency,IMF_SEC_SSF,Sector: Social security funds,IMF_GFSCOFOG,"Government Finance Statistics (GFS), Expenditure by Function of Government (COFOG)",0,Units,A,Normal value,PU,Public,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A,Annual,CYP,Cyprus,IMF_COFOG_GERS_GF0801,Government expenditure on recreational & sporting services,PT_GDP,Percentage of GDP,IMF_SEC_CG,Sector: Central government (excl. social security),IMF_GFSCOFOG,"Government Finance Statistics (GFS), Expenditure by Function of Government (COFOG)",0,Units,A,Normal value,PU,Public,,,,,,0.1914486279515,0.175449589573282,0.173167411087491,0.16998167729972,0.181883573960849,0.178386031146767,0.190945002583889,0.2088069377789,0.234328776507956,0.204236279002634,0.222637512396861,0.226873582040112,0.243839762441824,0.249347698005218,0.259698535514444,0.225065515646678,0.212507742432559,0.181069283365734,0.156316690964119,0.140137735374196,0.153811859117254,0.133587886629115,0.147201449368117,0.130102605742969,0.197603731172636,0.178840659763568,0.169692107110621,0.186483207511169,
A,Annual,CYP,Cyprus,IMF_COFOG_GERS_GF0801,Government expenditure on recreational & sporting services,PT_GDP,Percentage of GDP,IMF_SEC_GG,Sector: General government,IMF_GFSCOFOG,"Government Finance Statistics (GFS), Expenditure by Function of Government (COFOG)",0,Units,A,Normal value,PU,Public,,,,,,0.321685789823268,0.325834952064666,0.316478371987484,0.320095366343628,0.325746287828187,0.325625294950448,0.352109591920749,0.367938031489433,0.400149472176377,0.38682206906506,0.417614000526234,0.409997437516015,0.420866287867972,0.421366046629072,0.449787154293058,0.417244745902061,0.415447600727159,0.365216231604541,0.322056728546643,0.30767382799094,0.323227819884084,0.277694504488869,0.294402898736234,0.284195762899535,0.356377034822265,0.346362290428176,0.206599137498746,0.218523758608648,
A,Annual,CYP,Cyprus,IMF_COFOG_GERS_GF0801,Government expenditure on recreational & sporting services,PT_GDP,Percentage of GDP,IMF_SEC_LG,Sector: Local government,IMF_GFSCOFOG,"Government Finance Statistics (GFS), Expenditure by Function of Government (COFOG)",0,Units,A,Normal value,PU,Public,,,,,,0.130237161871768,0.150385362491384,0.143310960899993,0.150113689043908,0.143862713867338,0.147239263803681,0.16116458933686,0.159131093710533,0.165820695668421,0.182585790062426,0.194976488129373,0.183123855475903,0.177026525426149,0.172018348623853,0.190088618778614,0.192179230255383,0.2029398582946,0.184146948238806,0.165740037582524,0.167536092616743,0.16941596076683,0.144106617859754,0.147201449368117,0.154093157156566,0.158773303649629,0.167521630664608,0.0369070303881256,0.0320405510974789,
A,Annual,CYP,Cyprus,IMF_COFOG_GERS_GF0801,Government expenditure on recreational & sporting services,PT_GDP,Percentage of GDP,IMF_SEC_SSF,Sector: Social security funds,IMF_GFSCOFOG,"Government Finance Statistics (GFS), Expenditure by Function of Government (COFOG)",0,Units,A,Normal value,PU,Public,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A,Annual,CYP,Cyprus,IMF_COFOG_GERS_GF0801,Government expenditure on recreational & sporting services,XDC,Domestic currency,IMF_SEC_CG,Sector: Central government (excl. social security),IMF_GFSCOFOG,"Government Finance Statistics (GFS), Expenditure by Function of Government (COFOG)",0,Units,A,Normal value,PU,Public,,,,,,14700000.0,14000000.0,14500000.0,15400000.0,17700000.0,18900000.0,21800000.0,24800000.0,30100000.0,28300000.0,33000000.0,36300000.0,42700000.0,47400000.0,48500000.0,43800000.0,42200000.0,35300000.0,28200000.0,24500000.0,27600000.0,25400000.0,29900000.0,28200000.0,45800000.0,39500000.0,42300000.0,51800000.0,
A,Annual,CYP,Cyprus,IMF_COFOG_GERS_GF0801,Government expenditure on recreational & sporting services,XDC,Domestic currency,IMF_SEC_GG,Sector: General government,IMF_GFSCOFOG,"Government Finance Statistics (GFS), Expenditure by Function of Government (COFOG)",0,Units,A,Normal value,PU,Public,,,,,,24700000.0,26000000.0,26500000.0,29000000.0,31700000.0,34500000.0,40200000.0,43700000.0,51400000.0,53600000.0,61900000.0,65600000.0,73700000.0,80100000.0,84000000.0,81200000.0,82500000.0,71200000.0,58100000.0,53790000.0,58000000.0,52800000.0,59800000.0,61600000.0,82600000.0,76500000.0,51500000.0,60700000.0,
A,Annual,CYP,Cyprus,IMF_COFOG_GERS_GF0801,Government expenditure on recreational & sporting services,XDC,Domestic currency,IMF_SEC_LG,Sector: Local government,IMF_GFSCOFOG,"Government Finance Statistics (GFS), Expenditure by Function of Government (COFOG)",0,Units,A,Normal value,PU,Public,,,,,,10000000.0,12000000.0,12000000.0,13600000.0,14000000.0,15600000.0,18400000.0,18900000.0,21300000.0,25300000.0,28900000.0,29300000.0,31000000.0,32700000.0,35500000.0,37400000.0,40300000.0,35900000.0,29900000.0,29290000.0,30400000.0,27400000.0,29900000.0,33400000.0,36800000.0,37000000.0,9200000.0,8900000.0,
